Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
201708,AE 2802,Krishan Ahuja,B,5,2.60,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 2802,Wenting Sun,A,3,3.00,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3030,Narayanamoorthy Sankar,A,75,3.13,34.7,40.0,16.0,1.3,1.3,0.0,0.0,0.0,0.0,6.7,0.0,26.0,30.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
201708,AE 3030,Pui-Kuen Yeung,B,75,2.96,33.3,33.3,26.7,1.3,2.7,0.0,0.0,0.0,0.0,2.7,0.0,25.0,25.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
201708,AE 3140,Claudio Di Leo,A,78,3.04,24.4,55.1,5.1,7.7,0.0,0.0,0.0,0.0,0.0,7.7,0.0,19.0,43.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
201708,AE 3330,Brian German,B,75,2.75,22.7,40.0,26.7,4.0,4.0,0.0,0.0,0.0,0.0,2.7,0.0,17.0,30.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
201708,AE 3330,Marcus Holzinger,A,28,3.04,28.6,53.6,14.3,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3340,John-Paul Clarke,A,93,3.30,48.4,34.4,11.8,2.2,1.1,0.0,0.0,0.0,0.0,2.2,0.0,45.0,32.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
201708,AE 3355,Carl Johnson,MAV,10,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3530,Evangelos Theodorou,A,96,2.92,44.8,16.7,15.6,10.4,5.2,0.0,0.0,0.0,0.0,7.3,0.0,43.0,16.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0
201708,AE 3531,Michael Miller,A,75,3.22,48.0,30.7,14.7,4.0,1.3,0.0,0.0,0.0,0.0,1.3,0.0,36.0,23.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
201708,AE 3531,Tanmay Rajpurohit,B,51,2.96,27.5,39.2,19.6,5.9,0.0,0.0,0.0,0.0,0.0,7.8,0.0,14.0,20.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
201708,AE 3610,Jerry Seitzman,A,12,3.50,66.7,25.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3610,Jerry Seitzman,B,12,3.80,66.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
201708,AE 3610,Jerry Seitzman,C,14,3.64,71.4,21.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3610,Jerry Seitzman,D,14,3.58,50.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
201708,AE 3610,Jerry Seitzman,E,12,3.40,58.3,16.7,0.0,0.0,8.3,0.0,0.0,0.0,0.0,16.7,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
201708,AE 3610,Jerry Seitzman,F,9,3.75,66.7,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201708,AE 3610,Jerry Seitzman,G,11,2.73,18.2,54.5,9.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3610,Jerry Seitzman,H,6,3.17,50.0,33.3,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3610,Jerry Seitzman,I,6,3.67,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3801,Joseph Saleh,B,1,Null,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 3801,Min-Feng Yu,A,2,2.50,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4220,Marilyn Smith,A,78,2.83,29.5,29.5,20.5,10.3,1.3,0.0,0.0,1.3,0.0,7.7,0.0,23.0,23.0,16.0,8.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0
201708,AE 4341,Neil Weston,A,52,3.25,40.4,44.2,11.5,1.9,0.0,0.0,0.0,0.0,0.0,1.9,0.0,21.0,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201708,AE 4341,Neil Weston,IP,4,3.00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4342,Brian Gunter,A,38,3.55,55.3,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4355,Carl Johnson,MAV,6,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4451,Suresh Menon,A,64,2.79,34.4,26.6,23.4,6.3,6.3,0.0,0.0,0.0,0.0,3.1,0.0,22.0,17.0,15.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
201708,AE 4451,Joseph Oefelein,B,64,3.35,50.0,32.8,7.8,0.0,3.1,0.0,0.0,1.6,0.0,4.7,0.0,32.0,21.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0
201708,AE 4531,Sylvester Ashok,A,51,3.56,68.6,21.6,2.0,5.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201708,AE 4532,Panagiotis Tsiotras,A,38,2.00,15.8,18.4,26.3,23.7,13.2,0.0,0.0,0.0,0.0,2.6,0.0,6.0,7.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
201708,AE 4610,J Prasad,A,12,3.00,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4610,J Prasad,B,17,3.00,23.5,52.9,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4610,J Prasad,C,20,3.25,35.0,55.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201708,AE 4610,J Prasad,D,18,2.83,11.1,61.1,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
